schname,md_earn,num_search,locality,total_earning_sd,lg_md
SUNY COLLEGE AT POTSDAM,38000.0,471.0,town_small,-0.3414683511964098,10.545367754151743
SUNY AT PURCHASE COLLEGE,34700.0,314.0,sub_large,-0.6138240826494977,10.454523783963511
SUNY COLLEGE AT OLD WESTBURY,42900.0,628.0,sub_large,0.06293864399150881,10.666650414667744
SUNY COLLEGE AT PLATTSBURGH,40600.0,471.0,town_mid,-0.1268850476273101,10.611547975828369
SUNY DOWNSTATE MEDICAL CENTER,121500.0,471.0,city_large,6.549956974965059,11.707677772181546
SUNY EMPIRE STATE COLLEGE,39400.0,628.0,sub_small,-0.225923495428433,10.5815464756746
SUNY MARITIME COLLEGE,77300.0,314.0,city_large,2.9020408142903658,11.255462171102444
UPSTATE MEDICAL UNIVERSITY,112900.0,312.0,city_mid,5.840181432390345,11.634266607494453
SYRACUSE UNIVERSITY,56600.0,785.0,city_mid,1.1936275897209954,10.943781931879723
TOURO COLLEGE,29400.0,468.0,city_large,-1.051243893771124,10.288783966353765
UNION COLLEGE,61800.0,1560.0,city_small,1.6227941968591948,11.031674824544641
UNITED STATES MERCHANT MARINE ACADEMY,89000.0,468.0,sub_large,3.867665680351314,11.39640288460621
UTICA COLLEGE,44700.0,468.0,city_small,0.2114963156931932,10.707751151716078
VASSAR COLLEGE,47100.0,468.0,sub_large,0.409573211295439,10.76004951120163
SCHOOL OF VISUAL ARTS,40100.0,624.0,city_large,-0.16815106754444464,10.599156550639583
WAGNER COLLEGE,53800.0,312.0,city_large,0.962537878185042,10.893047333337728
WELLS COLLEGE,33600.0,156.0,Rural_mid,-0.7046093264671938,10.422311107413181
YESHIVA UNIVERSITY,55600.0,312.0,city_large,1.1110955498867263,10.925956465688445
APPALACHIAN STATE UNIVERSITY,36600.0,628.0,town_mid,-0.45701320696438646,10.50783084142058
BARTON COLLEGE,36500.0,314.0,town_large,-0.4652664109478134,10.505094936455558
BELMONT ABBEY COLLEGE,39200.0,314.0,sub_mid,-0.24242990339528683,10.576457535657255
BENNETT COLLEGE,29400.0,314.0,city_large,-1.051243893771124,10.288783966353765
BREVARD COLLEGE,31100.0,471.0,town_large,-0.9109394260528665,10.344995251991222
CAMPBELL UNIVERSITY,42900.0,471.0,town_large,0.06293864399150881,10.666650414667744
CATAWBA COLLEGE,36600.0,471.0,sub_mid,-0.45701320696438646,10.50783084142058
CHOWAN UNIVERSITY,35400.0,471.0,town_mid,-0.5560516547655094,10.474495347310453
DAVIDSON COLLEGE,58500.0,471.0,sub_large,1.3504384654061068,10.97679912709094
DUKE UNIVERSITY,76700.0,624.0,city_mid,2.8525215903898045,11.247670025080003
EAST CAROLINA UNIVERSITY,39200.0,468.0,city_small,-0.24242990339528683,10.576457535657255
ELIZABETH CITY STATE UNIVERSITY,30100.0,624.0,town_mid,-0.9934714658871356,10.31231367277647
ELON UNIVERSITY,44500.0,624.0,sub_mid,0.19498990772633937,10.703266939811954
FAYETTEVILLE STATE UNIVERSITY,31100.0,780.0,city_mid,-0.9109394260528665,10.344995251991222
GARDNER-WEBB UNIVERSITY,36800.0,624.0,town_mid,-0.44050679899753264,10.513280297700861
GREENSBORO COLLEGE,35100.0,156.0,city_large,-0.5808112667157901,10.465984899076615
GUILFORD COLLEGE,38500.0,468.0,city_large,-0.3002023312792752,10.55843949396453
HIGH POINT UNIVERSITY,37500.0,624.0,city_mid,-0.3827343711135443,10.53212287826962
LAUREL UNIVERSITY,28300.0,312.0,city_mid,-1.14202913758882,10.250652418696085
JOHNSON C SMITH UNIVERSITY,31300.0,624.0,city_large,-0.8944330180860127,10.351405324899678
LEES-MCRAE COLLEGE,34400.0,624.0,Rural_mid,-0.6385836945997785,10.445840912706414
LENOIR-RHYNE UNIVERSITY,36900.0,780.0,city_small,-0.43225359501410576,10.515993929932415
LIVINGSTONE COLLEGE,26100.0,312.0,sub_mid,-1.323599625224212,10.169728906753061
MARS HILL UNIVERSITY,32800.0,624.0,sub_large,-0.770634958334609,10.39821428171237
MEREDITH COLLEGE,38400.0,312.0,city_large,-0.30845553526270214,10.555838779903407
METHODIST UNIVERSITY,39600.0,468.0,city_mid,-0.2094170874615792,10.586609649448985
MONTREAT COLLEGE,40800.0,156.0,sub_large,-0.11037863966045629,10.616461869895815
MOUNT OLIVE COLLEGE,39200.0,312.0,town_large,-0.24242990339528683,10.576457535657255
NORTH CAROLINA A & T STATE UNIVERSITY,33600.0,780.0,city_large,-0.7046093264671938,10.422311107413181
UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE,36000.0,780.0,city_small,-0.5065324308649479,10.491301994830229
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,50400.0,780.0,city_small,0.681928942748527,10.827766295132466
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,41700.0,780.0,city_large,-0.0360998038096141,10.638280388314705
UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,37000.0,780.0,city_large,-0.4240003910306788,10.518700218288165
NORTH CAROLINA CENTRAL UNIVERSITY,31600.0,624.0,city_mid,-0.869673406135732,10.360944044643913
UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS,30500.0,624.0,city_mid,-0.960458649953428,10.32551474894327
NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,47500.0,780.0,city_large,0.44258602722914664,10.768506042432708
NORTH CAROLINA WESLEYAN COLLEGE,35900.0,624.0,city_small,-0.5147856348483748,10.488520429241627
UNIVERSITY OF NORTH CAROLINA WILMINGTON,38700.0,780.0,city_mid,-0.2836959233124214,10.563620718477313
WILLIAM PEACE UNIVERSITY,35900.0,468.0,city_large,-0.5147856348483748,10.488520429241627
UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,33400.0,780.0,town_mid,-0.7211157344340476,10.416341118636355
PFEIFFER UNIVERSITY,37500.0,312.0,Rural_mid,-0.3827343711135443,10.53212287826962
PIEDMONT INTERNATIONAL UNIVERSITY,30700.0,312.0,city_mid,-0.9439522419865741,10.332050506334692
QUEENS UNIVERSITY OF CHARLOTTE,38600.0,780.0,city_large,-0.2919491272958483,10.5610334618531
MID-ATLANTIC CHRISTIAN UNIVERSITY,27600.0,312.0,town_mid,-1.1998015654728083,10.225607282932941
SAINT AUGUSTINE'S UNIVERSITY,28200.0,156.0,city_large,-1.150282341572247,10.247112717290387
SALEM COLLEGE,33200.0,312.0,city_mid,-0.7376221424009014,10.410335274932896
SHAW UNIVERSITY,27400.0,312.0,city_large,-1.2163079734396622,10.21833478806055
ST ANDREWS UNIVERSITY,35800.0,314.0,town_mid,-0.5230388388318018,10.485731104959568
WAKE FOREST UNIVERSITY,61000.0,780.0,city_mid,1.5567685649917795,11.0186455364637
WARREN WILSON COLLEGE,25500.0,312.0,sub_large,-1.3731188491247734,10.146472946063877
WINGATE UNIVERSITY,37000.0,312.0,sub_large,-0.4240003910306788,10.518700218288165
WINSTON-SALEM STATE UNIVERSITY,33300.0,780.0,city_mid,-0.7293689384174745,10.413342705547674
WESTERN CAROLINA UNIVERSITY,35100.0,624.0,Rural_large,-0.5808112667157901,10.465984899076615
DICKINSON STATE UNIVERSITY,37000.0,312.0,town_small,-0.4240003910306788,10.518700218288165
UNIVERSITY OF JAMESTOWN,38600.0,468.0,town_small,-0.2919491272958483,10.5610334618531
UNIVERSITY OF MARY,45700.0,780.0,Rural_large,0.29402835552746226,10.729875458480967
MAYVILLE STATE UNIVERSITY,34000.0,468.0,Rural_small,-0.6715965105334861,10.434145214930487
SANFORD COLLEGE OF NURSING,52300.0,156.0,city_small,0.8387398184336383,10.86477077032911
MINOT STATE UNIVERSITY,37200.0,468.0,town_small,-0.407493983063825,10.524090921620362
UNIVERSITY OF NORTH DAKOTA,46600.0,936.0,city_small,0.3683071913783045,10.74937727911096
TRINITY BIBLE COLLEGE,26800.0,312.0,Rural_small,-1.2658271973402235,10.196194479235656
VALLEY CITY STATE UNIVERSITY,36700.0,624.0,town_small,-0.4487600029809596,10.510559281627845
UNIVERSITY OF AKRON MAIN CAMPUS,34800.0,624.0,city_mid,-0.6055708786660708,10.457401400981889
ART ACADEMY OF CINCINNATI,27900.0,314.0,city_large,-1.1750419535225276,10.236417809461043
ASHLAND UNIVERSITY,39200.0,471.0,town_large,-0.24242990339528683,10.576457535657255
BALDWIN WALLACE UNIVERSITY,44000.0,628.0,sub_large,0.15372388780920482,10.691967639914864
BLUFFTON UNIVERSITY,38300.0,628.0,town_mid,-0.316708739246129,10.55323128448846
CAPITAL UNIVERSITY,41400.0,471.0,sub_large,-0.06085941575989483,10.63106031411106
CASE WESTERN RESERVE UNIVERSITY,67000.0,628.0,city_large,2.0519608039973942,11.112462823634855
CEDARVILLE UNIVERSITY,40900.0,471.0,town_large,-0.10212543567702938,10.61890979160975
CENTRAL STATE UNIVERSITY,24900.0,471.0,Rural_large,-1.422638073025335,10.122663242288953
CINCINNATI CHRISTIAN UNIVERSITY,31000.0,471.0,city_large,-0.9191926300362935,10.34177474101152
OHIO CHRISTIAN UNIVERSITY,32800.0,468.0,town_mid,-0.770634958334609,10.39821428171237
CLEVELAND INSTITUTE OF ART,32700.0,628.0,city_large,-0.7788881623180359,10.39516093745751
CLEVELAND INSTITUTE OF MUSIC,31100.0,628.0,city_large,-0.9109394260528665,10.344995251991222
CLEVELAND STATE UNIVERSITY,39300.0,628.0,city_large,-0.23417669941185992,10.579005242826247
COLUMBUS COLLEGE OF ART AND DESIGN,32800.0,628.0,city_large,-0.770634958334609,10.39821428171237
UNIVERSITY OF DAYTON,52300.0,780.0,city_mid,0.8387398184336383,10.86477077032911
DEFIANCE COLLEGE,37000.0,312.0,town_mid,-0.4240003910306788,10.518700218288165
DENISON UNIVERSITY,48600.0,468.0,sub_small,0.5333712710468427,10.791399385808587
THE UNIVERSITY OF FINDLAY,40600.0,628.0,town_mid,-0.1268850476273101,10.611547975828369
FRANKLIN UNIVERSITY,48300.0,468.0,city_large,0.5086116590965619,10.785207543360087
HEIDELBERG UNIVERSITY,38000.0,312.0,town_mid,-0.3414683511964098,10.545367754151743
HIRAM COLLEGE,39000.0,312.0,town_large,-0.2589363113621407,10.571342565808699
JOHN CARROLL UNIVERSITY,51000.0,156.0,sub_large,0.7314481666490885,10.839600519357369
KENT STATE UNIVERSITY AT KENT,36600.0,780.0,sub_large,-0.45701320696438646,10.50783084142058
KENYON COLLEGE,43700.0,468.0,town_mid,0.1289642758589241,10.685126264117057
LAKE ERIE COLLEGE,33400.0,312.0,sub_large,-0.7211157344340476,10.416341118636355
LOURDES UNIVERSITY,36000.0,312.0,sub_large,-0.5065324308649479,10.491301994830229
MALONE UNIVERSITY,38500.0,468.0,city_small,-0.3002023312792752,10.55843949396453
MARIETTA COLLEGE,42600.0,468.0,town_large,0.038179032041228085,10.659633006160352
MOUNT CARMEL COLLEGE OF NURSING,57700.0,624.0,city_large,1.2844128335386915,10.96302978336854
UNIVERSITY OF MOUNT UNION,40800.0,624.0,town_large,-0.11037863966045629,10.616461869895815
MOUNT VERNON NAZARENE UNIVERSITY,39100.0,780.0,town_mid,-0.25068310737871374,10.573903321093981
COLLEGE OF MOUNT ST JOSEPH,39900.0,471.0,sub_large,-0.18465747551129846,10.594156665220533
MUSKINGUM UNIVERSITY,39400.0,468.0,town_mid,-0.225923495428433,10.5815464756746
NOTRE DAME COLLEGE,39200.0,156.0,sub_large,-0.24242990339528683,10.576457535657255
OBERLIN COLLEGE,38400.0,468.0,town_large,-0.30845553526270214,10.555838779903407
OHIO DOMINICAN UNIVERSITY,39500.0,468.0,city_large,-0.2176702914450061,10.584081267024454
OHIO NORTHERN UNIVERSITY,54300.0,780.0,town_large,1.0038038981021764,10.902297921958713
OHIO WESLEYAN UNIVERSITY,41000.0,624.0,sub_large,-0.09387223169360247,10.62135173563291
OTTERBEIN UNIVERSITY,41200.0,468.0,sub_large,-0.07736582372674865,10.626217806887722
SHAWNEE STATE UNIVERSITY,32200.0,468.0,town_large,-0.8201541822351706,10.379752786950895
FRANCISCAN UNIVERSITY OF STEUBENVILLE,35500.0,468.0,city_small,-0.5477984507820824,10.477316144080852
TIFFIN UNIVERSITY,38200.0,312.0,town_mid,-0.32496194322955596,10.5506169722625
UNIVERSITY OF TOLEDO,40200.0,936.0,city_large,-0.15989786356101773,10.601647149919609
UNION INSTITUTE & UNIVERSITY,39300.0,468.0,city_large,-0.23417669941185992,10.579005242826247
URBANA UNIVERSITY,37500.0,468.0,Rural_large,-0.3827343711135443,10.53212287826962
URSULINE COLLEGE,42900.0,312.0,sub_large,0.06293864399150881,10.666650414667744
WALSH UNIVERSITY,41800.0,312.0,sub_large,-0.02784659982618719,10.640675541671662
WILBERFORCE UNIVERSITY,32200.0,312.0,Rural_large,-0.8201541822351706,10.379752786950895
WILMINGTON COLLEGE,39000.0,312.0,Rural_large,-0.2589363113621407,10.571342565808699
WITTENBERG UNIVERSITY,42700.0,468.0,city_small,0.046432236024654995,10.661977618146238
THE COLLEGE OF WOOSTER,44400.0,785.0,town_mid,0.18673670374291246,10.70101727068921
XAVIER UNIVERSITY,48800.0,468.0,city_large,0.5498776790136964,10.795506083434564
YOUNGSTOWN STATE UNIVERSITY,34800.0,780.0,city_small,-0.6055708786660708,10.457401400981889
BACONE COLLEGE,30600.0,471.0,town_mid,-0.9522054459700011,10.328787967145063
OKLAHOMA WESLEYAN UNIVERSITY,44000.0,468.0,town_mid,0.15372388780920482,10.691967639914864
SOUTHERN NAZARENE UNIVERSITY,45800.0,628.0,sub_large,0.3022815595108892,10.732061203925053
CAMERON UNIVERSITY,33900.0,471.0,city_small,-0.679849714516913,10.431199791458543
UNIVERSITY OF CENTRAL OKLAHOMA,38400.0,624.0,sub_large,-0.30845553526270214,10.555838779903407
EAST CENTRAL UNIVERSITY,34500.0,468.0,town_small,-0.6303304906163516,10.448743588106625
HILLSDALE FREE WILL BAPTIST COLLEGE,33400.0,312.0,sub_large,-0.7211157344340476,10.416341118636355
LANGSTON UNIVERSITY,28400.0,312.0,Rural_mid,-1.133775933605393,10.254179634797001
NORTHEASTERN STATE UNIVERSITY,35000.0,624.0,town_small,-0.5890644706992171,10.463131911491967
NORTHWESTERN OKLAHOMA STATE UNIVERSITY,36100.0,936.0,town_small,-0.49827922688152104,10.494075844768336
OKLAHOMA CHRISTIAN UNIVERSITY,35600.0,468.0,city_large,-0.5395452467986556,10.480129006333248
OKLAHOMA PANHANDLE STATE UNIVERSITY,34400.0,780.0,Rural_mid,-0.6385836945997785,10.445840912706414
OKLAHOMA BAPTIST UNIVERSITY,35300.0,624.0,town_mid,-0.5643048587489363,10.471666571132038
OKLAHOMA CITY UNIVERSITY,39400.0,624.0,city_large,-0.225923495428433,10.5815464756746
ORAL ROBERTS UNIVERSITY,34900.0,624.0,city_large,-0.597317674682644,10.460270761075149
ROGERS STATE UNIVERSITY,32600.0,624.0,town_large,-0.7871413663014629,10.392098241730961
SAINT GREGORY'S UNIVERSITY,38200.0,156.0,Rural_large,-0.32496194322955596,10.5506169722625
UNIVERSITY OF SCIENCE AND ARTS OF OKLAHOMA,30700.0,468.0,town_mid,-0.9439522419865741,10.332050506334692
SOUTHEASTERN OKLAHOMA STATE UNIVERSITY,34300.0,628.0,town_mid,-0.6468368985832054,10.442929787247998
SOUTHWESTERN CHRISTIAN UNIVERSITY,28200.0,628.0,sub_large,-1.150282341572247,10.247112717290387
SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,37000.0,785.0,town_small,-0.4240003910306788,10.518700218288165
UNIVERSITY OF TULSA,43200.0,936.0,city_large,0.08769825594178954,10.673618922112436
THE ART INSTITUTE OF PORTLAND,33000.0,157.0,city_large,-0.7541285503677553,10.404293143019792
EASTERN OREGON UNIVERSITY,37800.0,624.0,town_small,-0.3579747591632636,10.540090836284206
GEORGE FOX UNIVERSITY,43300.0,468.0,town_large,0.09595145992521645,10.675931008412125
LEWIS & CLARK COLLEGE,43400.0,624.0,city_large,0.10420466390864336,10.6782377612977
MARYLHURST UNIVERSITY,33300.0,312.0,sub_large,-0.7293689384174745,10.413342705547674
MULTNOMAH UNIVERSITY,31400.0,312.0,city_large,-0.8861798141025858,10.354595018522993
NORTHWEST CHRISTIAN UNIVERSITY,38500.0,624.0,city_mid,-0.3002023312792752,10.55843949396453
OREGON HEALTH & SCIENCE UNIVERSITY,74100.0,468.0,city_large,2.6379382868207046,11.21318430646977
OREGON INSTITUTE OF TECHNOLOGY,50100.0,780.0,town_small,0.6571693307982464,10.821796246953596
OREGON STATE UNIVERSITY,46400.0,780.0,city_small,0.35180078341145066,10.74507628970625
UNIVERSITY OF OREGON,41600.0,780.0,city_mid,-0.04435300779304101,10.635879484421974
PACIFIC NORTHWEST COLLEGE OF ART,22600.0,468.0,city_large,-1.612461764644154,10.025749432069084
